datetime,cpu,mem
Fri Aug  2 09:14:45 GMT 2019,1.9,161614
Fri Aug  2 09:14:46 GMT 2019,1.9,161614
Fri Aug  2 09:14:46 GMT 2019,1.9,161614
Fri Aug  2 09:14:46 GMT 2019,1.9,161614
Fri Aug  2 09:14:47 GMT 2019,1.9,161614
Fri Aug  2 09:14:47 GMT 2019,1.9,161594
Fri Aug  2 09:14:47 GMT 2019,1.9,161610
Fri Aug  2 09:14:48 GMT 2019,1.9,161614
Fri Aug  2 09:14:48 GMT 2019,1.9,161614
Fri Aug  2 09:14:48 GMT 2019,1.9,161614
Fri Aug  2 09:14:48 GMT 2019,1.9,161614
Fri Aug  2 09:14:49 GMT 2019,1.9,161614
Fri Aug  2 09:14:49 GMT 2019,1.9,161614
Fri Aug  2 09:14:49 GMT 2019,1.9,161614
Fri Aug  2 09:14:50 GMT 2019,1.9,127658
Fri Aug  2 09:14:50 GMT 2019,1.9,127662
Fri Aug  2 09:14:50 GMT 2019,1.9,127202
Fri Aug  2 09:14:50 GMT 2019,1.9,127202
Fri Aug  2 09:14:51 GMT 2019,1.9,127202
Fri Aug  2 09:14:51 GMT 2019,1.9,127202
Fri Aug  2 09:14:51 GMT 2019,1.9,127202
Fri Aug  2 09:14:52 GMT 2019,1.9,127202
Fri Aug  2 09:14:52 GMT 2019,1.9,127174
Fri Aug  2 09:14:52 GMT 2019,1.9,127190
Fri Aug  2 09:14:52 GMT 2019,1.9,127194
Fri Aug  2 09:14:53 GMT 2019,1.9,127194
Fri Aug  2 09:14:53 GMT 2019,1.9,127194
Fri Aug  2 09:14:53 GMT 2019,1.9,127194
Fri Aug  2 09:14:54 GMT 2019,1.9,127194
Fri Aug  2 09:14:54 GMT 2019,1.9,127194
Fri Aug  2 09:14:54 GMT 2019,24,127194
Fri Aug  2 09:14:55 GMT 2019,24,110558
Fri Aug  2 09:14:55 GMT 2019,24,60882
Fri Aug  2 09:14:55 GMT 2019,24,60890
Fri Aug  2 09:14:56 GMT 2019,24,60922
Fri Aug  2 09:14:56 GMT 2019,24,77742
Fri Aug  2 09:14:56 GMT 2019,24,78050
Fri Aug  2 09:14:57 GMT 2019,24,78050
Fri Aug  2 09:14:57 GMT 2019,24,77998
Fri Aug  2 09:14:57 GMT 2019,24,78014
Fri Aug  2 09:14:57 GMT 2019,24,78018
Fri Aug  2 09:14:58 GMT 2019,24,95547
Fri Aug  2 09:14:58 GMT 2019,24,141337
Fri Aug  2 09:14:58 GMT 2019,24,157725
Fri Aug  2 09:14:59 GMT 2019,24,157677
Fri Aug  2 09:14:59 GMT 2019,24,157677
Fri Aug  2 09:14:59 GMT 2019,24,157677
Fri Aug  2 09:14:59 GMT 2019,31,157677
Fri Aug  2 09:15:00 GMT 2019,31,157917
Fri Aug  2 09:15:00 GMT 2019,31,141466
Fri Aug  2 09:15:00 GMT 2019,31,141514
Fri Aug  2 09:15:01 GMT 2019,31,141510
Fri Aug  2 09:15:01 GMT 2019,31,141510
Fri Aug  2 09:15:01 GMT 2019,31,141510
Fri Aug  2 09:15:01 GMT 2019,31,158362
Fri Aug  2 09:15:02 GMT 2019,31,158752
Fri Aug  2 09:15:02 GMT 2019,31,158752
Fri Aug  2 09:15:02 GMT 2019,31,158692
Fri Aug  2 09:15:03 GMT 2019,31,158696
Fri Aug  2 09:15:03 GMT 2019,31,158700
Fri Aug  2 09:15:03 GMT 2019,31,158704
Fri Aug  2 09:15:03 GMT 2019,31,158704
Fri Aug  2 09:15:04 GMT 2019,31,158704
Fri Aug  2 09:15:04 GMT 2019,31,158704
Fri Aug  2 09:15:04 GMT 2019,31,158704
Fri Aug  2 09:15:05 GMT 2019,25,158713
Fri Aug  2 09:15:05 GMT 2019,25,143345
Fri Aug  2 09:15:05 GMT 2019,25,143345
Fri Aug  2 09:15:05 GMT 2019,25,143345
Fri Aug  2 09:15:06 GMT 2019,25,143345
Fri Aug  2 09:15:06 GMT 2019,25,143345
Fri Aug  2 09:15:06 GMT 2019,25,160033
Fri Aug  2 09:15:07 GMT 2019,25,160817
Fri Aug  2 09:15:07 GMT 2019,25,160817
Fri Aug  2 09:15:07 GMT 2019,25,160793
Fri Aug  2 09:15:08 GMT 2019,25,160797
Fri Aug  2 09:15:08 GMT 2019,25,160801
Fri Aug  2 09:15:08 GMT 2019,25,160805
Fri Aug  2 09:15:08 GMT 2019,25,160805
Fri Aug  2 09:15:09 GMT 2019,25,160801
Fri Aug  2 09:15:09 GMT 2019,25,160801
Fri Aug  2 09:15:09 GMT 2019,25,160801
Fri Aug  2 09:15:10 GMT 2019,25,160801
Fri Aug  2 09:15:10 GMT 2019,25,143525
Fri Aug  2 09:15:10 GMT 2019,25,143511
Fri Aug  2 09:15:11 GMT 2019,25,143439
Fri Aug  2 09:15:11 GMT 2019,25,143439
Fri Aug  2 09:15:11 GMT 2019,25,143439
Fri Aug  2 09:15:11 GMT 2019,25,143439
Fri Aug  2 09:15:12 GMT 2019,25,160463
Fri Aug  2 09:15:12 GMT 2019,25,160595
Fri Aug  2 09:15:12 GMT 2019,25,160563
Fri Aug  2 09:15:13 GMT 2019,25,160579
Fri Aug  2 09:15:13 GMT 2019,25,160583
Fri Aug  2 09:15:13 GMT 2019,25,160587
Fri Aug  2 09:15:13 GMT 2019,25,160587
Fri Aug  2 09:15:14 GMT 2019,25,160587
Fri Aug  2 09:15:14 GMT 2019,25,160587
Fri Aug  2 09:15:14 GMT 2019,25,160587
Fri Aug  2 09:15:15 GMT 2019,25,160587
Fri Aug  2 09:15:15 GMT 2019,25,161088
Fri Aug  2 09:15:15 GMT 2019,25,161668
