datetime,cpu,mem
Fri Aug  2 14:20:00 GMT 2019,6,65475
Fri Aug  2 14:20:01 GMT 2019,6,65479
Fri Aug  2 14:20:01 GMT 2019,6,65483
Fri Aug  2 14:20:01 GMT 2019,6,65510
Fri Aug  2 14:20:02 GMT 2019,6,65510
Fri Aug  2 14:20:02 GMT 2019,6,82938
Fri Aug  2 14:20:02 GMT 2019,6,99646
Fri Aug  2 14:20:03 GMT 2019,6,99658
Fri Aug  2 14:20:03 GMT 2019,6,99658
Fri Aug  2 14:20:03 GMT 2019,6,99658
Fri Aug  2 14:20:03 GMT 2019,6,102766
Fri Aug  2 14:20:04 GMT 2019,6,177766
Fri Aug  2 14:20:04 GMT 2019,6,144842
Fri Aug  2 14:20:04 GMT 2019,6,161266
Fri Aug  2 14:20:05 GMT 2019,6,161006
Fri Aug  2 14:20:05 GMT 2019,6,160890
Fri Aug  2 14:20:05 GMT 2019,6,160906
Fri Aug  2 14:20:05 GMT 2019,6,160910
Fri Aug  2 14:20:06 GMT 2019,6,160914
Fri Aug  2 14:20:06 GMT 2019,6,160918
Fri Aug  2 14:20:06 GMT 2019,6,160918
Fri Aug  2 14:20:07 GMT 2019,6,160918
Fri Aug  2 14:20:07 GMT 2019,6,160918
Fri Aug  2 14:20:07 GMT 2019,6,160962
Fri Aug  2 14:20:08 GMT 2019,6,160970
Fri Aug  2 14:20:08 GMT 2019,6,160962
Fri Aug  2 14:20:08 GMT 2019,6,160962
Fri Aug  2 14:20:08 GMT 2019,6,160962
Fri Aug  2 14:20:09 GMT 2019,6,160962
Fri Aug  2 14:20:09 GMT 2019,6,160962
Fri Aug  2 14:20:09 GMT 2019,6,160962
Fri Aug  2 14:20:10 GMT 2019,6,160962
Fri Aug  2 14:20:10 GMT 2019,6,160894
Fri Aug  2 14:20:10 GMT 2019,6,160910
Fri Aug  2 14:20:11 GMT 2019,6,160914
Fri Aug  2 14:20:11 GMT 2019,6,160918
Fri Aug  2 14:20:11 GMT 2019,6,160934
Fri Aug  2 14:20:12 GMT 2019,6,160842
Fri Aug  2 14:20:12 GMT 2019,6,161087
Fri Aug  2 14:20:12 GMT 2019,6,160999
Fri Aug  2 14:20:12 GMT 2019,6,161119
Fri Aug  2 14:20:13 GMT 2019,6,161123
Fri Aug  2 14:20:13 GMT 2019,6,161123
Fri Aug  2 14:20:13 GMT 2019,6,161123
Fri Aug  2 14:20:14 GMT 2019,6,161123
